0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_Ser238,dist_Ser238_2,dist_Ser_to_His,dist_Ser238_to_His,dist_Ser238H_to_His,dist_His_Asp,dist_His_Asp2,dist_His273_Asp,dist_His273_Asp2,sasaSer,sasaSer238,sasaLig
45,-11601.8166511,-43.5879880355,32.6117799813,33.8709068288,18.8135282507,19.6671294668,2.81106470533,3.05648602432,2.1485674275,1.59679197381,3.10805553789,3.46342849392,1.52464590271,0.000930776426567,0.0473302151543,0.515160341441
46,-11577.0478632,-59.5950523932,30.8648495726,30.9333247863,13.6737273504,13.9109735043,2.81254521368,2.99033846154,2.06971606838,1.59361880342,3.08047615385,3.38081538462,1.52736888889,0.00135042735043,0.0370854700855,0.455204034188
47,-11604.1518135,-37.2088173575,27.4189668394,28.7932756477,12.8901545078,13.5987876684,2.80964305699,2.99932393782,2.07162761658,1.59889746114,3.09466689119,3.44196880829,1.51736694301,0.0020932642487,0.0306165803109,0.506322264249
48,-11625.1129973,-48.4972186753,25.8269822281,26.3277588859,8.13465746874,5.07548916256,2.79704580902,2.94010183024,2.00268251232,1.6034809928,3.10540922698,3.55924391815,1.52866015915,0.000882531261842,0.0015960591133,0.33371394316
49,-11596.7586111,-35.4097081149,29.851137037,26.8911474074,20.663759537,19.607677037,2.80152300926,3.04937480556,2.1437212037,1.58934042593,3.09467476852,3.49167576852,1.52922786111,0.000284259259259,0.0463231481481,0.494118039815
50,-11508.3755556,-48.1990693333,31.6821088889,31.5609666667,14.1734088889,14.0589008889,2.789426,3.01863577778,2.11096933333,1.58249,3.03366888889,3.45558333333,1.53226466667,0.00213333333333,0.0455555555556,0.503167155556
51,-11479.9304348,-30.6197732174,30.9586195652,31.8014478261,13.0564982609,13.8956643478,2.81782282609,2.95286934783,2.01791521739,1.58532891304,3.00495673913,3.45951673913,1.53359173913,0.00517391304348,0.035,0.618998065217
52,-11611.4031716,-60.0563337687,30.4703458955,30.7274320896,11.1154520522,13.8443429104,2.80364787313,2.97947527985,2.05522585821,1.60798205224,3.11740531716,3.44286923507,1.53213152985,0.000582089552239,0.0351175373134,0.458604483209
53,-11591.5803456,-42.3404158963,32.8723436285,30.7599323974,18.9145051836,17.8647233261,2.8184162203,3.0412087689,2.14118168467,1.59018209503,3.08673008639,3.40082019438,1.52615818575,0.00177969762419,0.0424427645788,0.521686064795
54,-11502.0580645,-17.0027093548,33.7369645161,33.8156806452,15.0222077419,14.9725785484,2.81901516129,3.02140096774,2.1006183871,1.58869483871,3.04891806452,3.47972258065,1.52895064516,0.00659677419355,0.0466935483871,0.709665177419
55,-11579.6471631,-33.2692755801,36.3507780142,35.0251258865,19.5588343972,18.5523475177,2.79325053191,3.0501601773,2.14244304965,1.58949184397,3.08790134752,3.46579514184,1.52639939716,0.000333333333333,0.0451241134752,0.534175304965
56,-11521.0647059,-29.2951643568,32.9544161765,32.8030176471,14.2283263235,14.1655929412,2.81788544118,2.99129691176,2.06468544118,1.58699147059,3.04143088235,3.43095029412,1.53653558824,0.00520588235294,0.0339705882353,0.650125470588
57,-11605.8476886,-49.5047035401,25.6350103406,26.0308273723,8.43740756691,11.8216273723,2.81754809002,2.94968648418,2.00538607056,1.59800916058,3.11552520681,3.42239469586,1.52548346715,0.00124817518248,0.0256472019465,0.467057667883
58,-11578.6541667,-39.3746170838,31.9723241667,31.7962533333,14.9053475,14.8051116667,2.80072025,2.94240641667,2.00255291667,1.60194866667,3.1010085,3.35532891667,1.54660708333,0.00133333333333,0.0292916666667,0.538471816667
59,-11600.9409169,-51.8918953851,28.5676523193,25.5010656958,10.7071774542,10.0617532255,2.80273485437,2.94106130529,2.00841448759,1.6022219849,3.15888149946,3.28471271845,1.55446572816,0.00075836030205,0.024786407767,0.432038731392
60,-11507.5032787,-30.0073784098,33.4346721311,32.7799081967,14.961704918,14.6425777049,2.81016311475,3.3690142623,2.98935163934,1.58593704918,3.05173819672,3.46677918033,1.5381042623,0.00349180327869,0.0725901639344,0.633763901639
61,-11574.3635897,-18.8952157692,33.7208738462,33.9491030769,15.4844261538,15.5445882051,2.80433482051,2.96820020513,2.03658441026,1.60067517949,3.10075835897,3.35359317949,1.53552697436,0.00153333333333,0.0307333333333,0.588238035897
62,-11537.2886364,-29.4199246318,30.1073590909,29.6256886364,12.5541676136,11.9049815909,2.81467590909,2.96291170455,2.03105340909,1.59127909091,3.06312,3.43414954545,1.53387534091,0.00204545454545,0.0300909090909,0.591725920455
63,-11577.4227564,-28.0308901747,28.0909474359,27.0816471154,14.0817288141,12.933366891,2.81432253205,3.01051025641,2.09783830128,1.60299701923,3.11497419872,3.38793326923,1.53266272436,0.00218269230769,0.0416217948718,0.516678442308
64,-11558.5280383,-29.3229032632,29.2046832536,28.9242555024,13.0662288995,12.5988480861,2.8141791866,3.02685248804,2.11642521531,1.59803779904,3.09838574163,3.43389583732,1.53212803828,0.00224880382775,0.041028708134,0.506675023923
65,-11566.8821705,-29.7302207287,29.2603193798,28.4171325581,14.2199703101,13.7574482171,2.80980844961,2.9775379845,2.0437644186,1.59696596899,3.07878542636,3.38830155039,1.53658713178,0.00175968992248,0.0317054263566,0.538051
66,-11585.1638614,-47.7975990149,35.8266851485,34.7738643564,20.8018915842,19.7057727723,2.81939326733,3.0600869802,2.15245950495,1.59982668317,3.10014866337,3.47309247525,1.52878757426,0.00233663366337,0.0472871287129,0.531647173267
67,-11542.2457447,-31.0947951383,29.085537234,28.3097457447,12.689382234,12.0688219149,2.81089776596,2.97122510638,2.04677648936,1.58298978723,3.04657702128,3.44497382979,1.52850765957,0.00381914893617,0.0350744680851,0.539358606383
68,-11586.4549669,-38.9638712583,31.4977162252,34.3029039735,23.744915894,26.4047423841,2.81365745033,3.0346086755,2.11418096026,1.59631701987,3.09138953642,3.42422701987,1.52356069536,0.00117549668874,0.0397317880795,0.512342682119
69,-11590.0795539,-29.7098318996,38.4176423792,37.3214282528,21.0082665428,19.3171985874,2.81658869888,3.03015591078,2.11871750929,1.60350583643,3.10945654275,3.44254126394,1.51912628253,0.00263568773234,0.0480334572491,0.587094936803
70,-11572.866055,-37.269553945,28.1350954128,28.0204073394,13.7578944954,13.9247522936,2.81420587156,2.96910743119,2.03547697248,1.59804577982,3.09685577982,3.41270908257,1.54813311927,0.00260550458716,0.034752293578,0.508682834862
71,-11553.6621053,-39.5931293589,33.1103873684,33.3705326316,14.5900463158,15.0954084211,2.80780305263,3.01567031579,2.08733105263,1.58926884211,3.06031842105,3.47691621053,1.53623684211,0.00284210526316,0.0314947368421,0.548685778947
72,-11628.5317073,-66.9876839106,30.1943036585,30.269149187,13.2873138211,13.6025776423,2.81182865854,2.97883560976,2.04961825203,1.60381678862,3.09350882114,3.37486406504,1.52237650407,0.00286178861789,0.0253089430894,0.426282861789
73,-11609.3893258,-47.7960191011,32.6120275281,32.5998865169,18.914747191,18.1670089888,2.81758213483,3.04937393258,2.13225994382,1.59843227528,3.09508376404,3.50793132022,1.528385,0.00160674157303,0.0484578651685,0.511936553371
74,-11576.7,-31.34145875,29.55585625,29.5563910714,10.2048765179,10.0885921429,2.80607508929,2.94108928571,2.00257660714,1.59901544643,3.08200517857,3.48100928571,1.51339214286,0.00222321428571,0.0142857142857,0.499329580357
75,-11538.4265823,-26.1640288608,32.5585822785,32.8659594937,15.2203236709,15.0918860759,2.81135721519,2.968,2.03159341772,1.59317911392,3.05722670886,3.42583594937,1.54114253165,0.00269620253165,0.0350506329114,0.652672924051
76,-11568.38625,-25.067716225,29.387835625,29.438140625,14.468164875,14.4365435625,2.8141055625,3.028112125,2.098898875,1.60068575,3.09275275,3.4657645625,1.5326683125,0.00301875,0.0393875,0.53401906875
77,-11588.9740351,-30.5725668281,35.4044519298,33.7678635088,18.006425614,17.6217449123,2.78960133333,2.97276094737,2.04323614035,1.59029150877,3.10194049123,3.37986305263,1.53848729825,0.000705263157895,0.0339789473684,0.554921733333
78,-11544.6814286,-20.6283194786,33.5283057143,33.7421428571,14.2808595714,14.4548307143,2.81336178571,3.03728621429,2.13111607143,1.58775592857,3.07756185714,3.45122778571,1.5280725,0.00172857142857,0.0312642857143,0.667860478571
79,-11614.2753176,-46.3389903485,27.6605372051,30.8284883848,11.3016493648,12.6479,2.81126591652,2.97290217786,2.04242829401,1.59512170599,3.10237784029,3.42504958258,1.52533437387,0.000500907441016,0.0366896551724,0.525113459165
80,-11599.6849711,-37.3518176965,34.5361283237,35.9000445087,15.4395916474,15.2759557803,2.81570427746,3.08002031792,2.1811833237,1.59914407514,3.11337734104,3.50339390173,1.52975372832,0.00166184971098,0.0435433526012,0.509878485549
81,-11601.9176166,-44.6078946943,36.0910522021,33.0592803109,19.6413449482,16.7752729275,2.81754459845,3.0475346114,2.1452017487,1.59915803109,3.10628143782,3.4382192487,1.52479463731,0.00114119170984,0.0458069948187,0.469084993523
82,-11607.7044186,-34.7522661884,29.226082093,27.8590667442,14.7958618837,13.7568526977,2.80341646512,2.95559465116,2.02856990698,1.59979430233,3.11218111628,3.33788118605,1.54219695349,0.000658139534884,0.0302418604651,0.498153181395
83,-11592.0285057,-34.4563008644,34.9901885057,33.8970944828,19.6422544828,18.3503885057,2.81300089655,3.05977101149,2.15776285057,1.59780645977,3.10175043678,3.45859018391,1.52659395402,0.0019908045977,0.0478114942529,0.503734533333
84,-11599.7002421,-38.4067927361,32.7796651332,32.5908096852,14.8746941889,14.6855215496,2.81607837772,3.0290762954,2.1178542615,1.60627447942,3.11318900726,3.43250392252,1.52700079903,0.00171428571429,0.0487384987893,0.519964978208
85,-11584.2276087,-50.7710165748,36.6717875776,36.2057015528,21.0515618012,21.1668431677,2.80680990683,2.98662478261,2.05721636646,1.59714332298,3.13706270186,3.38639742236,1.54264347826,0.00155590062112,0.0287577639752,0.503137953416
86,-11599.0722467,-36.5837257137,36.1865511013,33.9269933921,18.5839568282,16.2448281938,2.81528819383,3.03350162996,2.0978638326,1.60120550661,3.09815378855,3.42594409692,1.53133647577,0.00215859030837,0.0369955947137,0.569101731278
87,-11591.6307107,-53.1208460203,24.9757291878,28.2274271574,11.7079001777,11.6307001269,2.8111001269,3.01752053299,2.09976563452,1.5950477665,3.09604997462,3.46814596447,1.52098241117,0.000532994923858,0.0449340101523,0.387001911168
88,-11599.4457597,-38.8762855583,32.4208316254,34.966774735,18.7490613074,19.4999908127,2.80918309187,3.05932102473,2.15107734982,1.6044390636,3.11137683746,3.45896291519,1.52207031802,0.00160954063604,0.0478798586572,0.580216180212
89,-11602.3658228,-60.0158681646,31.7110506329,30.9032411392,14.3003253165,13.7371,2.80777810127,2.95255310127,2.02041772152,1.60202449367,3.08274063291,3.32833702532,1.54249348101,0.00166455696203,0.0247658227848,0.454184208861
90,-11514.4697368,-23.7104986013,32.8275802632,32.8008157895,14.9514335526,14.9710978947,2.816765,3.00577368421,2.08606078947,1.58643078947,3.04345381579,3.47180644737,1.53145421053,0.00340789473684,0.0330131578947,0.653314657895
91,-11528.980303,-36.5783701515,32.6884409091,32.5756454545,15.6333439394,15.2889469697,2.81232242424,3.0299530303,2.11215454545,1.58928227273,3.04523287879,3.45395590909,1.53131742424,0.00215151515152,0.0481060606061,0.601154954545
92,-11512.4357798,-8.20619287358,38.4791284404,38.2174614679,20.9985853211,20.6753412844,2.81184247706,3.04204201835,2.12811724771,1.58399761468,3.05660954128,3.46001733945,1.5256840367,0.00228440366972,0.0456605504587,0.86282387156
93,-11610.654717,-35.5695919553,33.3705893082,32.8322267296,18.1620518868,18.3367600629,2.81699377358,3.06742849057,2.15181402516,1.59686433962,3.09533798742,3.4708563522,1.52767597484,0.0022893081761,0.0482987421384,0.543262433962
94,-11603.0150826,-39.0500513915,33.5970043388,32.2322194215,24.8720487603,23.5171539256,2.81932803719,3.04774342975,2.1193361157,1.60534752066,3.10820896694,3.3939252686,1.53191605372,0.00309297520661,0.0372747933884,0.500560262397
95,-11585.8771124,-40.8886359442,30.8063255947,33.020409434,24.0144973749,23.8553382281,2.79946187039,3.07727969647,2.17928375718,1.59989995078,3.12440193601,3.47781682527,1.52614458573,0.000231337161608,0.0507932731747,0.546796851518
96,-11517.9164384,-24.9783482192,30.0332794521,30.1004616438,9.47698041096,9.50537657534,2.80663178082,2.99250178082,2.06571383562,1.59188726027,3.07423753425,3.50319109589,1.5292409589,0.00394520547945,0.0191643835616,0.596174027397
97,-11485.51,-26.0462658333,36.082005,35.5923566667,20.054935,19.6058283333,2.82722833333,3.0550075,2.1305265,1.57633666667,3.007908,3.4961445,1.53057583333,0.00703333333333,0.0428833333333,0.65457595
98,-11637.3676443,-54.2501771665,32.4673415326,32.5165466414,18.9936864711,17.8450255913,2.81432780038,3.07993539735,2.1765353737,1.60708306528,3.12330977767,3.52102470672,1.52712571429,0.00188883632923,0.0490302743614,0.45632383018
99,-11599.2163832,-47.6916678317,24.8331312444,26.4047144136,19.080492838,17.2575662489,2.81391076992,3.03460028648,2.1317713966,1.59439706356,3.10435070725,3.41359607878,1.52729823635,0.000283795881826,0.0455156669651,0.425169005372
100,-11568.8992126,-35.1748278606,34.0349732283,32.8599259843,18.3757937008,16.206880315,2.81860062992,3.03427503937,2.12493188976,1.60054393701,3.09553055118,3.46718015748,1.52836874016,0.00276377952756,0.0453385826772,0.622461094488
101,-11561.1255754,-38.2203199488,29.9802808184,32.1180386189,18.4377976982,19.076970844,2.78010613811,2.96110393862,2.02747030691,1.58013790281,3.07794383632,3.47566877238,1.52176473146,0.000273657289003,0.0300204603581,0.523725613811
102,-11617.1127003,-59.6943887897,26.7749160256,26.6535611378,8.07325959135,5.07919155849,2.81922116987,3.05393154247,2.16442071715,1.59835252003,3.09830604167,3.50907494391,1.52568047676,0.00113421474359,0.0101682692308,0.345275701122
103,-11640.5803828,-54.4795922094,26.9053518921,25.375161853,10.8497256981,7.59299870378,2.80862110048,2.97332572858,2.02299942149,1.60513880383,3.10913616355,3.42055747716,1.52469670726,0.000706829056111,0.0196837755546,0.362037520661
104,-11567.9507813,-39.7131350148,27.9141546875,27.5343875,14.308165625,13.4717539063,2.81789132812,2.94048882813,2.00701023437,1.60253492188,3.1098753125,3.32048726563,1.54903054687,0.0046484375,0.02396875,0.547447726562
105,-11587.3294872,-35.7184724542,32.7439899267,34.7571067766,15.2739014652,17.4446232601,2.7929028022,3.03658716117,2.12900007326,1.5887297619,3.08541307692,3.4333707326,1.52154727106,0.000384615384615,0.0476684981685,0.527868858974
106,-11633.3268828,-54.9560863138,26.4285426081,24.617757357,9.67027400976,11.3979621478,2.80518064505,2.88685608438,1.9307562901,1.59876506276,3.11788468271,3.26637014993,1.55022379707,0.000840306834031,0.0155610181311,0.397725818689
107,-11553.83625,-34.1229256625,31.49280125,31.72947125,13.18071275,13.4058005,2.79456775,2.968459875,2.038297125,1.577966125,3.043335875,3.510291625,1.522928,0.003075,0.029,0.5804830625
108,-11515.9649351,-10.8346737597,34.2367857143,34.1416883117,15.2709045455,15.2365920779,2.82232454545,3.02892025974,2.10214883117,1.59383506494,3.07425948052,3.41551597403,1.5312712987,0.00458441558442,0.0377272727273,0.74045638961
109,-11518.4012987,-16.4756066883,35.2419545455,35.6934428571,16.4965766234,16.7470181818,2.82081545455,3.01212311688,2.08551818182,1.59153857143,3.0626087013,3.47524766234,1.51859675325,0.00320779220779,0.0403896103896,0.754439935065
