0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_Ser238,dist_Ser238_2,dist_Ser_to_His,dist_Ser238_to_His,dist_Ser238H_to_His,dist_His_Asp,dist_His_Asp2,dist_His273_Asp,dist_His273_Asp2,sasaSer,sasaSer238,sasaLig
98,-11603.7187925,-24.8796868679,33.8244309434,34.8702467925,21.9102207547,22.7171607547,2.80803128302,2.83578343396,1.8934630566,1.58842709434,3.09535716981,2.56389011321,1.58942550943,0.000950943396226,0.0429169811321,0.561904162264
99,-11542.0118367,-39.2618261224,29.8904795918,30.0512,11.905782449,12.1534467347,2.81339163265,2.87838673469,1.94359959184,1.58247265306,3.03222142857,2.55185102041,1.68371020408,0.00322448979592,0.0832857142857,0.587073040816
100,-11655.6640563,-47.6455530629,26.913106043,25.8724743377,16.076769346,12.0507187914,2.81168959437,2.7948103394,1.8472564404,1.58416134106,3.09728702815,2.63595676325,1.57409547185,0.000623344370861,0.0670157284768,0.450070078642
101,-11644.8195071,-44.9757951848,36.917018673,39.5326325118,17.5576198104,21.1476455924,2.8200775545,2.90589366825,1.96124061611,1.58724054976,3.08165139336,3.43564189573,1.5329103128,0.00156018957346,0.0410938388626,0.559789309005
102,-11489.5764103,-25.4323287179,33.8527487179,33.250025641,15.6951666667,15.0691769231,2.81245897436,2.83975384615,1.90418358974,1.57582897436,3.01121153846,2.71938102564,1.60448384615,0.00489743589744,0.0278974358974,0.703571051282
103,-11637.0543059,-31.4558157835,32.2219463529,33.485484,14.3089329412,15.5403571765,2.81661604706,2.87012675294,1.94127583529,1.59259310588,3.10925465882,2.79962583529,1.57321294118,0.00123764705882,0.0328376470588,0.542656590588
104,-11701.6855686,-62.2678111049,25.426002592,26.4711043896,5.81676079849,8.79882375,2.80919845318,2.80890314381,1.85723432274,1.60298385452,3.1051443102,3.23124355351,1.63654217809,0.0011889632107,0.00361914715719,0.370518670569
105,-11676.9855075,-57.445257994,26.4399943284,27.0691011194,7.35089820149,7.60325222388,2.81474513433,2.80400461194,1.85608355224,1.60461282836,3.1085953806,2.76311637313,1.67999139552,0.00142014925373,0.00892014925373,0.335732744776
106,-11675.4435743,-67.9027513745,26.7169015435,24.9665815597,9.37335134037,5.93025947604,2.81555791633,2.86486545491,1.90850609667,1.58830835093,3.07707070674,3.69129245735,4.83327003249,0.000324126726239,0.000195775792039,0.315930143786
107,-11604.7769565,-34.0313037012,35.6292534161,35.9720229814,21.4022636646,21.2339152174,2.81574822981,2.8353321118,1.90155537267,1.59554267081,3.12173736025,2.71471397516,1.5674768323,0.00300310559006,0.0340652173913,0.553254571429
108,-11599.2609396,-32.589985953,28.0075597315,28.3453389262,9.97866939597,9.55802557047,2.80449791946,2.85403865772,1.9398533557,1.58122362416,3.09738825503,2.61196261745,1.57592020134,0.000711409395973,0.0790402684564,0.540205288591
109,-11500.0925352,-26.0747241465,34.6347056338,34.4843577465,16.0045774648,15.7786690141,2.81403056338,2.84922690141,1.92069380282,1.59875464789,3.07487943662,2.69717802817,1.58007464789,0.00364788732394,0.0334225352113,0.673161788732
110,-11645.0748317,-41.8646880238,25.711430099,28.7435956436,16.514200099,18.0747619802,2.82028075248,2.84513524752,1.91757857426,1.60110585149,3.11407844554,2.71761273267,1.55107494059,0.000876237623762,0.0345227722772,0.459051132673
111,-11636.6617674,-46.9966617814,29.4205409302,29.2039223256,10.3606754419,10.1104182326,2.80729218605,2.93890223256,1.98998423256,1.59338748837,3.06814576744,2.97593609302,4.24196074419,0.00260465116279,0.00791627906977,0.461170497674
112,-11667.314414,-65.8343817474,25.8268813801,26.6639219423,5.59259991603,9.15531902154,2.80850183644,2.81652631617,1.86039485579,1.59678485944,3.10709262139,2.61805119022,1.57667952537,0.000479372033589,0.0787962760131,0.353233618474
113,-11590.2581818,-22.5848694621,36.0255878788,36.3085689394,20.4134045455,20.6186856061,2.81616765152,2.85771643939,1.91831068182,1.58616590909,3.06912939394,2.70316083333,1.56599257576,0.00109090909091,0.0319393939394,0.630726424242
114,-11610.7797248,-34.7750159404,30.4476963303,29.4167917431,13.6603976147,12.6250406422,2.82393862385,2.84737169725,1.90572463303,1.59345041284,3.08753816514,2.64499458716,1.57960073394,0.00252752293578,0.0346697247706,0.532110325688
115,-11488.6629268,-28.37653,33.7795414634,33.8560926829,17.4966780488,17.6314707317,2.82180341463,2.86133926829,1.92341731707,1.57861317073,2.99269780488,2.66641390244,1.58127804878,0.0079512195122,0.0323902439024,0.657059902439
116,-11618.7948861,-36.6210546684,34.6116460759,35.0000918987,20.4646308861,20.8144617722,2.7969044557,2.84628075949,1.91361688608,1.58721179747,3.07810848101,2.68119098734,1.56390182278,0.000648101265823,0.0319088607595,0.515181129114
117,-11612.4305102,-25.5553910204,26.5443372449,26.2771122449,19.9280704082,19.7921061224,2.79271678571,2.84096061224,1.89933438776,1.57335173469,3.04561168367,2.60575193878,1.59346612245,0.00127551020408,0.0415306122449,0.461991147959
