0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_Ser238,dist_Ser238_2,dist_Ser_to_His,dist_Ser238_to_His,dist_Ser238H_to_His,dist_His_Asp,dist_His_Asp2,dist_His273_Asp,dist_His273_Asp2,sasaSer,sasaSer238,sasaLig
75,-11705.72433792373,-64.62285102224577,25.333549629237286,26.45601843220339,4.383823591101695,8.648820195974578,2.8162540889830505,2.9112031355932206,1.9717331249999999,1.600154661016949,3.1007423887711862,4.629542923728813,5.694002044491525,0.0010693855932203396,0.0023940677966101703,0.3471001043432203
76,-11640.837839771102,-41.00550457095851,27.20631502145923,25.739156223175968,10.71019626609442,11.400708597997138,2.813905250357654,2.8552632045779687,1.9297947782546496,1.6012484978540773,3.100129012875536,2.8291749928469243,1.5536901716738198,0.0026738197424892706,0.025250357653791133,0.47634908011444915
77,-11654.760659898477,-50.71334931590524,32.87869644670051,32.66538138747885,17.487841285956005,17.767352284263957,2.814599644670051,2.8782165143824026,1.974254094754653,1.598737614213198,3.093682335025381,2.816593197969543,1.5890025549915396,0.0012639593908629443,0.03547208121827411,0.5066970439932318
78,-11676.15966880342,-59.791127316239326,28.195939316239315,25.66906688034188,8.872929604700856,9.02085574786325,2.8308692735042738,2.923376143162393,1.9860215705128208,1.5976306944444443,3.1077180769230766,4.571023728632479,4.971759989316241,0.0035021367521367525,0.025684829059829065,0.3999438119658119
79,-11619.41253776435,-41.27656938851964,33.270521752265864,33.042478247734145,18.690828096676736,19.631612114803627,2.817938489425982,2.881575226586103,1.9520539274924473,1.5908020241691843,3.1005180060422957,2.9218169486404832,1.570649909365559,0.00297583081570997,0.03473413897280967,0.5442395287009063
80,-11595.158673469386,-52.92514214285715,31.772980612244893,31.256836734693877,14.359467346938777,14.1201306122449,2.8132036734693884,2.8718206122448975,1.9621910204081632,1.5942473469387757,3.0891986734693884,2.85870193877551,1.5590888775510203,0.003234693877551021,0.03593877551020407,0.5040859285714285
81,-11643.382396313362,-39.4400213640553,32.699946359447004,32.32487852534562,22.246491520737326,21.78569520737327,2.8131821751152075,2.8524039907834102,1.9310918617511519,1.6182618064516128,3.157241253456221,2.91520534562212,1.5550183870967742,0.0002709677419354839,0.045109677419354836,0.5370847419354838
82,-11650.684077380954,-61.61172013988095,31.683525892857148,31.480747619047623,14.490131845238098,14.181215178571428,2.8165271726190477,2.8622447321428575,1.9526345833333334,1.5937656547619046,3.1025165178571426,2.957184077380952,1.5683222321428572,0.002717261904761905,0.034056547619047625,0.4665734196428571
83,-11578.983181818185,-18.339103384545453,33.01049909090909,32.95741,13.710028181818183,13.577933818181817,2.8175515454545454,2.871946454545454,1.9453376363636368,1.582427727272727,3.076368,3.2542974545454544,2.450018272727273,0.0020000000000000005,0.022872727272727274,0.6864201545454546
84,-11608.115022421527,-28.59749968520179,35.324397309417044,35.19654080717489,16.63466188340808,15.520939013452914,2.821452242152466,2.863907757847533,1.9430558295964122,1.5947947533632285,3.094386188340806,2.977605246636771,1.5707546636771301,0.0025470852017937234,0.03322421524663676,0.6286371121076234
85,-11651.23626126126,-44.33641131711712,30.213516216216217,30.27260810810811,11.20050153153153,11.212270360360359,2.812338018018018,2.8422908558558557,1.9019835135135132,1.5976958558558558,3.081584864864865,2.731478648648648,1.5718156306306308,0.00245945945945946,0.004567567567567567,0.46054783333333327
86,-11623.001446280994,-48.560349590909084,33.671871487603305,33.57369504132232,18.606149173553717,18.556977272727273,2.821806900826446,2.8837439256198345,1.9716353719008264,1.5992211157024794,3.1004544214876035,2.7956363636363637,1.5875710743801654,0.0027933884297520668,0.021256198347107444,0.48907969834710735
87,-11686.715843297672,-63.21613158842039,26.532834707363133,25.369390874764004,4.6773563247325365,6.7998182190056635,2.7975255789804914,2.8182295248584013,1.8870283574575202,1.5978376809314037,3.0949238011327873,2.867745896790434,1.5817932127123977,7.23725613593455e-05,0.0005132158590308369,0.3085498533668974
88,-11621.353825136612,-60.473802224043695,30.799278142076496,30.53392896174864,13.374263934426226,13.087783606557378,2.8177662841530053,2.8772640437158477,1.9653019672131147,1.5873283606557376,3.0844751366120216,2.860815628415301,1.561139289617486,0.0023387978142076506,0.03318032786885246,0.45463433879781423
89,-11694.52425614489,-55.935360337645534,25.597996636481238,27.04455278137128,6.243204812419146,8.919878965071153,2.8122491203104794,2.785814269081501,1.8305804786545923,1.6016668046571798,3.128928654592497,1.681467891332471,2.7168576584734803,0.0016196636481241918,0.04648641655886158,0.39904599094437254
90,-11546.1723880597,-30.400555268656717,35.08966865671641,35.815228358208955,20.298989552238808,20.838223880597017,2.812052985074627,2.864730746268657,1.9439179104477613,1.5804094029850746,3.030551492537313,2.9376750746268656,1.5691482089552238,0.0028955223880597018,0.03194029850746268,0.601140791044776
91,-11635.043292682925,-54.219439722212535,27.168302613240417,30.826113240418117,15.6845137630662,17.56317857142857,2.807361707317073,2.867985505226481,1.9502815156794424,1.5873051045296167,3.0860482926829267,2.829846864111498,1.5651030836236932,0.0009947735191637632,0.03617421602787456,0.49758875435540073
92,-11683.114167324387,-59.95039290449881,27.817219415943175,25.35821286503552,5.308059423835832,5.916784664561957,2.819166172059984,2.8431379794790845,1.9075112154696132,1.5883361483820047,3.106756298342541,2.672844222573007,1.5889780189423837,0.0001823204419889503,0.0004451460142067877,0.40583977426992895
93,-11555.314583333333,-34.47208263888889,30.752426388888882,31.017033333333334,12.633094583333332,12.54695763888889,2.8144380555555557,2.875705833333333,1.9439245833333334,1.5784716666666665,3.03726875,2.7971583333333334,1.5620649999999998,0.0032638888888888887,0.02726388888888889,0.5782575972222221
94,-11633.237295081966,-41.17309259367681,33.18311850117096,33.128417681498824,18.93516580796253,18.33537599531616,2.8270715925058543,2.864941967213115,1.9446452810304449,1.5986923185011712,3.1090137119437937,2.9827531498829045,1.5683944496487119,0.002203747072599532,0.03515925058548009,0.5450708384074942
95,-11639.061076197957,-48.226958988216815,27.36128083267871,30.966707541241163,16.17523134328358,19.12342969363708,2.8115231264728986,2.878556653574234,1.9533471798900235,1.5902197014925374,3.1108558915946585,2.943968727415554,1.563774878240377,0.00011861743912018853,0.03479575805184604,0.5229314768263944
96,-11605.33366666667,-39.59266342,33.74803266666667,32.705634,17.27648266666667,15.25612866666667,2.819889666666667,2.8632560000000002,1.9450195999999997,1.5892218666666664,3.0910527333333335,2.969903266666667,1.5679731333333333,0.0016866666666666666,0.03287333333333334,0.5862884
97,-11633.656038291605,-45.58960084536082,31.589514874815904,31.174700736377027,18.443512812960233,17.882177761413843,2.826400765832106,2.879706053019146,1.9630465684830636,1.5896347864506628,3.101325891016201,2.965920618556701,1.5562191899852724,0.0018247422680412375,0.034141384388807074,0.4967475508100147
98,-11621.941115311909,-45.12872591493384,31.395459168241963,31.043086200378074,17.04637013232514,16.793297731568995,2.810108865784499,2.861408676748582,1.9466619659735351,1.5842698676748581,3.1014493383742905,2.9507664650283556,1.5687510964083176,0.0011172022684310023,0.03266540642722118,0.5126019962192816
99,-11576.477040816326,-38.28416204081633,29.481009183673475,27.387713265306125,14.114343061224488,12.485768775510206,2.807364387755102,2.85809581632653,1.9453711224489796,1.5891290816326533,3.078395,2.7304769387755106,1.724156326530612,0.0016224489795918368,0.0308061224489796,0.47960431632653056
100,-11631.109603658537,-52.201697225609756,28.546873170731708,26.262238414634144,12.625846341463413,13.694296646341465,2.811037347560976,2.865601402439024,1.9510158841463416,1.5967584451219514,3.102620823170732,2.8506186890243903,1.5626404878048783,0.0013353658536585367,0.032875,0.4913583445121951
101,-11631.297995780591,-42.32671934599156,34.370961392405064,34.136343248945145,20.864675738396624,20.359850843881855,2.82153335443038,2.8686736075949364,1.955910253164557,1.6028980801687764,3.1124595991561184,2.88797141350211,1.559297447257384,0.003432489451476794,0.034744725738396626,0.48890485864978905
