0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_activesite4,dist_activesite5,dist_activesite6,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,sasaSer,sasaLig
25,-11681.622104519774,-63.205084915254226,29.83233248587571,28.162943644067795,30.698021468926548,28.539719774011296,30.81853418079096,29.04792429378531,2.8210714548022597,1.5906278672316385,3.094372895480226,0.0008968926553672317,0.3964688771186441
26,-11670.727697841725,-52.1330757922405,22.065580935251802,21.99690231243577,19.62615981500514,18.29325318602261,22.54016130524152,22.33280704008222,2.8290770657759508,1.5881956474820142,3.092223180883864,0.015219938335046252,0.43429546865364854
27,-11684.066109154928,-55.68881644366198,32.876106690140844,34.06975492957747,33.96203908450704,34.63516883802817,36.682770070422535,37.06773626760563,2.8083673415492956,1.595750422535211,3.0978625176056336,0.0009876760563380283,0.48351252112676063
28,-11700.676412825651,-66.73523605490982,26.023274348697395,25.511788376753508,29.205607615230466,28.736504849699397,30.622628657314632,27.76651470941884,2.815573855711423,1.5938490621242485,3.102023647294589,0.0006212424849699399,0.4069701831663327
29,-11662.656528599606,-53.02101116528599,26.95703382642998,26.89767366863905,22.82952238658777,22.101644181459566,27.412509171597634,30.251949408284023,2.810504743589744,1.5840557396449704,3.10540134122288,0.00016272189349112427,0.4869068116370809
30,-11634.15862295082,-30.096808347377053,17.264716721311473,16.343816065573773,13.55488524590164,12.019507409836066,15.227498852459014,15.903679016393442,2.810379278688525,1.576261,3.1237326229508193,0.0012131147540983607,0.5301116508196722
31,-11639.15548977395,-27.847788393649086,20.782498170075353,21.278980839612483,17.142189128094724,17.507005920344458,21.755859741657698,22.37754090419806,2.798370721205597,1.5775702475780409,3.0799858234660924,0.0004434876210979548,0.46245233907427336
32,-11698.696527777776,-79.59435360681218,19.773157605820106,21.45833115079365,15.536312235449735,16.384316666666667,17.716118386243387,22.353159821428573,2.7625479761904765,1.5762520039682542,3.074131626984127,8.994708994708995e-05,0.403306105489418
33,-11619.783796296295,-42.943791314814824,35.51963240740741,36.210384259259264,31.73941666666667,31.774796296296305,34.56875740740742,35.09086574074074,2.8185701851851843,1.5875199074074071,3.081412407407408,0.0014351851851851852,0.5535731574074073
34,-11646.966439688716,-53.130927764785994,33.96942146562906,30.684557133592733,33.022662645914394,29.65116653696498,31.559696822308688,29.55230823605707,2.8106538067444875,1.602728009079118,3.131731329442282,8.560311284046692e-05,0.4487052795071335
35,-11627.421904761903,-36.96364836054422,24.188832653061226,25.431361904761907,22.588995918367345,22.969548299319726,22.272236054421768,21.646721768707486,2.8084879591836733,1.5853280272108843,3.098103469387755,0.0014693877551020407,0.5368938163265305
36,-11650.29182883342,-52.791363749617936,8.031204732552217,8.9912616861946,11.391997111563933,13.532649210392258,14.398372114111053,14.088200081507896,2.7880333418237386,1.5631965359144167,3.0435639276617423,3.6169128884360675e-05,0.370404603158431
37,-11660.021489361703,-40.54395115602837,25.777649787234044,24.617066099290778,27.021695035460997,25.29901716312057,22.273727517730496,21.56436765957447,2.8133421276595745,1.583645631205674,3.086946936170213,0.00043687943262411344,0.4655564226950355
38,-11651.249924357036,-47.48797064599093,19.283498487140694,17.076945537065054,22.616540998487146,21.097933282904688,20.060153403933434,17.047153857791226,2.807377095310136,1.5874665506807866,3.1085030105900153,0.0011452344931921334,0.46808592284417555
39,-11596.642035398228,-20.24346386106195,36.15586814159292,35.582325663716816,35.580559292035396,34.85867610619469,34.497199115044246,34.70461769911504,2.8207321238938046,1.5842050442477877,3.0758606194690263,0.002601769911504425,0.6037084955752211
40,-11618.352362204723,-39.64428465748032,30.4691094488189,27.388591338582682,32.10544330708661,30.02984173228346,31.036033858267714,29.002441732283472,2.8129021259842513,1.573895590551181,3.0494829921259847,0.0007244094488188976,0.5092770236220473
