0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,dist_Ser133,dist_Ser133_2,dist_Ser133_3,dist_Ser133_to_His,dist_His129_Asp,dist_His129_Asp2,dist_His129_Glu,dist_His129_Glu2,sasaSer,sasaSer133,sasaLig
67,-11726.728381226054,-56.74221611829502,21.781699233716477,22.683361829501916,21.708427442528738,2.833798817049808,1.5932637835249042,3.110627490421456,10.141661417624523,11.107258390804596,10.82622596743295,4.4752320450191565,5.52671882183908,3.918881915708812,1.6746319348659005,2.339751221264368,0.04392432950191571,0.0006824712643678161,0.44322664080459767
68,-11716.195113677371,-45.98648848148682,19.219281089859255,20.583020461927102,16.813014832190543,2.8389057740887766,1.6070776217971852,3.118986160230963,7.862148332731866,5.080150090220137,4.302203255142548,4.457610220137134,5.55601847347528,3.9337540923854206,1.620213154095994,2.677156492241068,0.04845723565499819,0.002447491880187658,0.5031996210754239
69,-11657.151135734071,-28.83286098642659,17.348824709141272,16.486513961218836,15.896434903047094,2.819783933518005,1.6117124376731304,3.132356426592798,12.14371894736842,10.538627119113574,10.035610969529086,4.367089141274238,5.632049002770083,4.060477368421053,1.8787984210526314,2.1215242936288083,0.01296675900277008,5.54016620498615e-05,0.4847721578947368
70,-11731.843287858115,-47.88296710777627,19.556438540245566,16.938983560709413,19.445768281036834,2.816075266030014,1.6110351773533425,3.127266828103683,8.269386364256482,7.82244122100955,6.051868376534788,4.628306036834926,5.295772476125512,3.572115607094134,1.7233855661664392,2.3612118281036834,0.024233287858117323,4.433833560709413e-05,0.4556442639836289
71,-11723.014684343432,-44.50656442683081,19.99691654040404,17.785753914141413,20.395121338383838,2.8154134406565654,1.612874678030303,3.126345012626262,8.806446117424244,9.476370246212122,7.350897348484848,4.636208200757576,5.719025934343434,4.261444886363637,2.034408737373737,1.9902507512626262,0.018142676767676773,3.0934343434343436e-05,0.4788010896464647
72,-11717.002136602452,-46.36565894016345,20.546512492702863,17.289855458260362,22.90095534150613,2.833136754232341,1.5903091068301225,3.0994358435493288,9.310667659077641,11.715705067133683,9.412272772913017,3.3670743549328668,5.35307332165791,4.475699591360187,2.663364273204904,1.5865278400467018,0.03955866900175131,2.159953298307064e-05,0.4798246841798015
73,-11738.122627865961,-54.9096178015873,18.605854850088186,18.710834656084657,19.27614717813051,2.8259591005291007,1.6027726631393298,3.1594361904761907,8.247249453262787,10.010947574955907,10.06332975308642,5.657383994708995,4.950659162257496,3.596209074074074,1.6367958201058204,2.8731297707231045,0.030741622574955912,0.09580070546737214,0.4012302142857143
74,-11687.077218309858,-44.464882717693655,24.666722535211267,24.035666197183097,20.233978169014087,2.8211860211267608,1.5872349119718308,3.0954763556338025,13.64983894366197,9.22020661971831,9.687404348591548,4.560846883802816,2.7146487852112675,1.5843335915492958,3.2468827288732394,4.6782754225352114,0.015838028169014085,0.025489436619718312,0.49496713556338034
75,-11687.105441527445,-28.282246563007156,17.28096837708831,16.910071599045345,18.09525298329356,2.823056778042959,1.587783830548926,3.102530322195704,8.112657613365156,8.168824284009547,8.499176909307877,4.344832601431981,5.255547279236277,4.130329188544153,2.5001575178997615,1.572615704057279,0.008164677804295943,0.003513126491646778,0.5128491551312649
76,-11714.595091989813,-69.16062597509199,21.395973337107275,18.76415802434192,20.046995839230117,2.812046249646193,1.5951942853099348,3.0973426577979053,11.32686870365129,12.664744073025759,9.402520775544861,4.340486603453156,5.891264990093406,4.862719360317011,2.259188978205491,1.6191341466176052,0.034918765921313336,0.00397056326068497,0.4289577837531843
